run_id,exit_code,elapsed_ms,robot_msgs,robot_ok,robot_nok,robot_latency_ms_p50,robot_latency_ms_p95,capture_total,capture_dropped,capture_drop_rate,capture_latency_avg_ms_mean,timeouts_detected,worker_restarts,python_restarts,geometry_restarts,all_restarts
1,1,609.02,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
2,1,614.91,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
3,1,603.52,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
4,1,707.74,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
5,1,710.42,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
