run_id,exit_code,elapsed_ms,robot_msgs,robot_ok,robot_nok,robot_latency_ms_p50,robot_latency_ms_p95,capture_total,capture_dropped,capture_drop_rate,capture_latency_avg_ms_mean,timeouts_detected,worker_restarts,python_restarts,geometry_restarts,all_restarts
1,0,11942.95,3,1,2,1.0,5.5,3,0,0.0,6.586,0,0,0,0,0
2,0,8517.45,2,0,2,10.5,18.15,2,0,0.0,10.777,0,0,0,0,0
3,0,10349.19,3,1,2,1.0,3.7,3,0,0.0,5.847,0,0,0,0,0
