run_id,exit_code,elapsed_ms,robot_msgs,robot_ok,robot_nok,robot_latency_ms_p50,robot_latency_ms_p95,capture_total,capture_dropped,capture_drop_rate,capture_latency_avg_ms_mean,timeouts_detected,worker_restarts,python_restarts,geometry_restarts,all_restarts
1,0,8168.4,3,0,3,1.0,4.6,3,0,0.0,5.043,0,0,0,0,0
2,0,10833.01,3,1,2,3.0,8.4,3,0,0.0,5.138,0,0,0,0,0
3,0,7404.07,2,0,2,9.0,16.2,2,0,0.0,5.127,0,0,0,0,0
